,MTS,OPEN,CLOSE,HIGH,LOW,VOLUME
424,1577864820000,7215.4,7215.3,7215.4,7215.3,0.020002
425,1577864880000,7215.3,7215.3,7215.4,7215.3,0.05269507
426,1577864940000,7215.4,7215.3,7215.4,7215.3,0.110002
427,1577865000000,7215.31865465,7215.3,7215.31865465,7215.3,0.015001
428,1577865060000,7215.31865465,7215.31865465,7215.31865465,7215.31865465,0.015001
429,1577865120000,7215.3,7215.3,7215.4,7215.3,0.165001
430,1577865180000,7215.3062028,7219.7,7219.7,7215.3062028,2.05060014
431,1577865240000,7219.7,7219.7,7219.7,7219.7,0.091501
432,1577865480000,7219.6,7219.7,7219.7,7219.6,0.05094866
433,1577865540000,7219.6432693,7219.6432693,7219.7,7219.6,0.240393
434,1577865600000,7219.7,7219.6432693,7219.7,7219.6432693,0.00353143
435,1577865660000,7219.6432693,7219.6432693,7219.6432693,7219.6432693,0.00694398
436,1577865720000,7219.6432693,7219.6,7219.6432693,7219.6,0.015
437,1577865780000,7219.69704147,7219.69704147,7219.69704147,7219.69704147,0.2
438,1577865840000,7219.69704147,7219.69704147,7219.69704147,7219.69704147,0.010001
439,1577865900000,7219.69704147,7219.69704147,7219.69704147,7219.69704147,0.020002
440,1577865960000,7219.69704147,7219.69704147,7219.69704147,7219.69704147,0.02194598
441,1577866080000,7219.63862896,7219.6,7219.63862896,7219.6,0.07529363
442,1577866140000,7219.7,7219.7,7219.7,7219.7,0.02416319
443,1577866260000,7219.63862896,7219.6,7219.7,7219.6,0.05691888
444,1577866320000,7219.6,7219.6,7219.6,7219.6,0.14449
445,1577866380000,7215.0,7212.4,7215.0,7212.2,0.79263233
446,1577866440000,7212.45813723,7212.45813723,7212.45813723,7212.45813723,0.01
447,1577866500000,7212.45813723,7208.1,7212.45813723,7208.1,1.19952
448,1577866560000,7208.1,7208.1,7208.1,7208.1,0.005
449,1577866620000,7208.1,7205.1,7208.1,7205.1,0.7744
450,1577866680000,7205.1654688,7205.1,7205.2,7205.1,2.04668803
451,1577866740000,7205.1,7205.2,7205.2,7205.1,1.4
452,1577866800000,7205.1,7205.1,7205.1,7205.1,0.35500000000000004
453,1577866860000,7205.1,7205.1,7205.1,7205.1,0.2
454,1577866920000,7205.1,7205.2,7205.2,7205.1,0.664
455,1577866980000,7205.1654688,7205.14371003,7205.1654688,7205.1,0.40807691
456,1577867040000,7205.1,7205.1,7205.1,7205.1,0.14107691
457,1577867100000,7205.1,7205.1,7205.1,7205.1,0.2
458,1577867160000,7205.1,7205.1,7205.1,7205.1,0.20500000000000002
459,1577867280000,7205.19874341,7205.2,7205.2,7205.1,10.205
460,1577867340000,7205.1,7205.1,7205.1,7205.1,0.20500000000000002
461,1577867400000,7205.1,7205.1,7205.12752306,7205.1,0.31655937
462,1577867460000,7205.1,7205.1,7205.1,7205.1,0.66592911
463,1577867520000,7205.1819341,7205.12752306,7205.1819341,7205.12752306,0.01346836
464,1577867580000,7205.19217136,7205.19214247,7205.19217136,7205.19214247,0.01602554
465,1577867640000,7205.2,7205.2,7205.2,7205.2,0.02180065
466,1577867700000,7205.2,7205.75299748,7206.3,7205.2,4.5802
467,1577867760000,7205.75299748,7205.75299748,7205.75299748,7205.75299748,0.005
468,1577867820000,7205.75299748,7205.7,7205.75299748,7205.7,0.075
469,1577867880000,7205.70155305,7205.7,7205.70155305,7205.7,0.025
470,1577867940000,7205.8,7205.70155305,7205.8,7205.70155305,0.035
471,1577868000000,7205.8,7205.7,7205.8,7205.7,0.07137942
472,1577868060000,7205.70155305,7205.8,7205.8,7205.70155305,0.01334833
473,1577868120000,7205.8,7205.8,7205.8,7205.8,0.007706
474,1577868180000,7205.7,7205.7420567,7205.7420567,7205.7,0.71051438
475,1577868240000,7205.7,7203.5,7205.7,7203.5,0.70549353
476,1577868300000,7203.5,7194.7,7203.5,7194.30589027,11.8594085
477,1577868360000,7194.6,7194.6,7194.7,7194.6,0.60841983
478,1577868420000,7194.64213674,7194.6,7194.64213674,7194.6,0.1125992
479,1577868480000,7194.6,7194.6,7194.6,7194.6,0.03499399
480,1577868540000,7194.7,7194.7,7194.7,7194.7,0.01
481,1577868600000,7194.7,7194.7,7194.7,7194.7,0.15478985
482,1577868660000,7194.7,7198.3,7198.6,7194.7,1.00822058
483,1577868720000,7198.2,7198.2,7198.3,7198.2,0.03592911
484,1577868780000,7198.3,7198.2,7198.3,7198.2,0.22956452
485,1577868840000,7198.2388676,7198.3,7198.3,7198.2,0.040316
486,1577868900000,7198.2,7198.3,7198.3,7198.2,0.02142581
487,1577868960000,7198.3,7198.3,7198.3,7198.3,0.5251845399999999
488,1577869020000,7198.3,7198.22897751,7198.3,7198.22897751,0.47282898
489,1577869080000,7198.3,7204.9,7204.9,7198.3,1.37650139
490,1577869140000,7207.23837364,7207.23837364,7207.23837364,7207.2,5.393326
491,1577869200000,7207.23837364,7215.4382355,7215.4382355,7207.23837364,4.27854824
492,1577869260000,7215.55267992,7217.4,7218.8616745,7215.55267992,0.35000000000000003
493,1577869320000,7217.4,7214.8,7217.4,7214.7,0.8458
494,1577869380000,7214.8,7214.7,7214.8,7214.7,0.04196991
495,1577869440000,7214.7,7214.7552705,7214.7552705,7214.7,0.04
496,1577869500000,7214.7552705,7214.7,7214.7552705,7214.7,0.5958
497,1577869680000,7212.09182411,7212.09182411,7212.09182411,7212.09182411,0.3
498,1577869740000,7211.3,7211.29157996,7211.3,7211.29157996,0.04
499,1577869800000,7211.2780635,7211.3,7211.3,7211.2780635,0.018515
500,1577869860000,7211.2,7211.2,7211.2,7211.2,0.005
501,1577869920000,7211.3,7211.3,7211.3,7211.3,0.006
502,1577869980000,7211.2,7211.1,7211.2,7211.1,0.03451379
503,1577870040000,7211.0673099,7209.6,7211.0673099,7207.6,0.05303342
504,1577870100000,7209.27314944,7209.5,7209.5,7209.27314944,0.11193802
505,1577870160000,7209.27314944,7209.2,7209.27314944,7209.2,0.7999999999999999
506,1577870280000,7209.2640677,7209.2,7209.2640677,7209.17868327,0.110836
507,1577870340000,7209.17868327,7209.2,7209.2,7209.1786669,0.01
508,1577870460000,7209.1,7209.2,7209.2,7209.1,0.02
509,1577870520000,7209.2,7209.2,7209.2,7209.2,0.03
510,1577870580000,7209.1,7208.9,7211.3,7205.7,7.7790319199999995
511,1577870640000,7209.1,7209.7,7211.5,7209.0,1.92507703
512,1577870760000,7207.1,7207.2,7207.2,7207.1,0.034999999999999996
513,1577870880000,7207.1,7206.79691313,7207.1,7204.1,4.37941966
514,1577870940000,7206.6,7206.8,7207.0373584,7206.6,4.98143925
515,1577871000000,7206.8,7206.9,7206.9,7206.8,0.024999999999999998
516,1577871060000,7206.8575062,7206.9,7206.9,7206.8575062,0.030000000000000002
517,1577871120000,7206.8575062,7206.8575062,7206.8575062,7206.8575062,0.0068339
518,1577871180000,7206.9,7209.8,7209.8,7206.9,0.7881136599999999
519,1577871360000,7209.8,7209.8,7209.8,7209.8,0.16236045000000002
520,1577871420000,7209.8,7209.8,7209.8,7209.78353621,0.20522253000000001
521,1577871480000,7209.8,7209.8,7209.8,7209.8,0.006763
522,1577871600000,7209.7689744,7209.8,7209.8,7209.7689744,0.00823426
523,1577871720000,7209.8,7209.7,7209.8,7209.7,0.17474787
524,1577871780000,7209.8,7209.8,7209.8,7209.8,0.0199957
525,1577871840000,7209.7689744,7210.4,7210.4,7209.7689744,1.27333019
526,1577871900000,7209.8,7211.107038,7211.107038,7209.8,0.67764027
527,1577871960000,7211.1970306,7212.0969566,7212.0969566,7211.1970306,2.98898
528,1577872020000,7212.0691395,7212.0691395,7212.0691395,7212.0691395,0.005
529,1577872080000,7212.1,7212.0969566,7212.1,7212.0969566,0.02403119
530,1577872200000,7212.014978,7212.014978,7212.014978,7212.014978,0.00218109
531,1577872260000,7212.014978,7212.014978,7212.014978,7212.014978,0.005
532,1577872320000,7212.0,7212.0,7212.0,7212.0,1.0
533,1577872380000,7208.1,7208.0,7208.1,7208.0,0.18978252
534,1577872440000,7209.71346389,7209.8,7209.8,7209.7,5.19932305
535,1577872500000,7208.36736354,7208.3,7208.36736354,7208.3,0.07
536,1577872560000,7206.0,7206.9,7206.9,7206.0,0.20407
537,1577872620000,7205.2,7205.3,7207.0,7205.2,0.406749
538,1577872680000,7205.0,7202.5,7205.0,7202.5,0.0139
539,1577872740000,7203.3,7203.3,7203.3,7203.3,0.005
540,1577872800000,7201.4,7203.0,7203.0,7201.3460358,0.0531337
541,1577872860000,7201.4,7201.4,7201.4,7201.4,1.2
542,1577872920000,7201.3,7201.2,7201.3,7201.2,0.024999999999999998
543,1577872980000,7201.3,7201.3,7201.3,7201.3,0.039
544,1577873100000,7202.3,7203.696048,7203.696048,7202.2,2.50525744
545,1577873160000,7203.65601232,7203.6,7203.696048,7203.6,1.08265037
546,1577873220000,7203.65601232,7203.6,7203.696048,7203.6,5.81543231
547,1577873280000,7203.6,7203.6,7203.696048,7203.6,3.924237
548,1577873340000,7203.65392045,7203.8,7203.8,7203.4,16.897129539999998
549,1577873400000,7203.8,7209.0,7210.1,7203.8,2.9122213
550,1577873460000,7209.0,7209.0,7209.0,7207.7,3.48370564
551,1577873520000,7208.9,7209.0,7209.0,7208.9,0.00163545
552,1577873580000,7208.9,7209.0,7209.0,7208.9,0.061805650000000004
553,1577873640000,7208.9,7208.9,7208.9,7208.9,0.010102739999999999
554,1577873760000,7209.0,7209.0,7209.0,7209.0,0.025523419999999998
555,1577873880000,7208.9,7208.9,7208.9,7208.9,0.0009
556,1577874000000,7209.0,7216.2,7216.2,7209.0,0.22000003
557,1577874060000,7216.1,7216.1,7216.1,7216.1,0.026733899999999998
558,1577874120000,7216.0021593,7216.0021593,7216.0021593,7216.0021593,0.075
559,1577874180000,7216.1,7216.1,7216.1,7216.1,0.01
560,1577874240000,7216.0,7216.0,7216.0,7216.0,0.00138495
561,1577874300000,7216.1,7216.1,7216.1,7216.1,0.01912
562,1577874360000,7216.0,7216.0,7217.0,7216.0,0.13288175
563,1577874420000,7216.1,7216.9,7216.9,7216.1,0.1
564,1577874480000,7216.2,7216.2,7216.2,7216.1,0.09117669
565,1577874540000,7216.1,7217.0,7217.0,7216.1,0.30732698
566,1577874600000,7217.0,7216.6,7217.0,7215.4,0.13806400000000002
567,1577874780000,7216.6,7215.4,7216.6,7215.4,1.08432671
568,1577874840000,7215.4,7215.4,7215.4,7215.4,0.0013455
569,1577874900000,7215.4,7215.4,7215.4,7215.4,0.047955330000000004
570,1577874960000,7215.5,7215.5,7215.5,7215.5,0.016547
571,1577875020000,7215.5,7216.7,7216.7,7215.5,0.095
572,1577875080000,7215.5,7215.5,7215.5,7215.5,0.80432733
573,1577875140000,7215.4,7215.4,7215.45990483,7215.4,0.22631038
574,1577875200000,7215.5,7215.5,7215.5,7215.5,0.01
575,1577875380000,7215.5,7215.5,7215.5,7215.5,0.01488255
576,1577875440000,7215.5,7215.5,7215.5,7215.5,0.00201339
577,1577875500000,7215.5,7215.5,7215.5,7215.5,0.22001883
578,1577875560000,7215.4471627,7215.4471627,7215.4471627,7215.4471627,0.019999999999999997
579,1577875620000,7215.4471627,7215.4471627,7215.4471627,7215.4471627,0.02
580,1577875680000,7215.5,7215.4461197,7215.5,7215.4461197,0.25716642
581,1577875800000,7215.4,7215.4461197,7215.4461197,7215.4,0.02
582,1577875860000,7215.43439037,7215.4461197,7215.5,7215.4,2.06
583,1577875980000,7215.441309,7215.441309,7215.441309,7215.441309,0.0028
584,1577876040000,7215.4,7215.441309,7215.441309,7215.4,0.00390607
585,1577876100000,7215.441309,7215.441309,7215.441309,7215.441309,0.01
586,1577876160000,7215.4,7215.4,7215.4,7215.4,0.02182471
587,1577876280000,7215.4,7215.45046547,7215.45046547,7215.4,0.05259763
588,1577876340000,7215.4,7215.4,7215.4,7215.4,0.02600096
589,1577876400000,7215.45046547,7215.4,7215.45046547,7215.4,0.00931848
590,1577876520000,7215.45046547,7215.4,7215.45046547,7215.4,0.88847104
591,1577876580000,7215.5,7215.5,7215.5,7215.5,0.09460727
592,1577876640000,7215.45605028,7215.45605028,7215.45605028,7215.45605028,0.079
593,1577876700000,7215.40075276,7215.45605028,7215.45605028,7215.4,0.2274338
594,1577876760000,7215.40077981,7215.4,7215.40077981,7215.4,0.022
595,1577876880000,7215.45605028,7215.45605028,7215.45605028,7215.45605028,0.030000000000000002
596,1577876940000,7215.46676535,7215.46676535,7215.46676535,7215.46676535,0.011137310000000001
597,1577877000000,7215.46676535,7215.46676535,7215.46676535,7215.46676535,0.01
598,1577877060000,7215.43439037,7215.43439037,7215.43439037,7215.43439037,0.005
599,1577877180000,7215.4,7215.4,7215.4,7215.4,0.39988992
600,1577877240000,7215.4,7215.48486155,7215.48486155,7215.4,0.07894497
601,1577877480000,7215.5,7216.5582013,7216.5582013,7215.5,0.09340481
602,1577877540000,7216.5582013,7216.5582013,7216.5582013,7216.5582013,0.10488269
603,1577877600000,7216.5582013,7216.5582013,7216.5582013,7216.5582013,0.05409977
604,1577877720000,7216.5582013,7226.7283256,7226.7283256,7216.5582013,2.10059238
605,1577877780000,7226.7283256,7235.167221,7235.2,7226.7283256,4.97228632
606,1577877840000,7235.167221,7238.6,7238.8,7235.167221,3.33767563
607,1577877900000,7238.6,7246.146367,7246.6,7238.6,2.32652534
608,1577877960000,7246.146367,7246.1,7246.146367,7246.1,1.91040032
609,1577878020000,7246.0,7246.0,7246.00446336,7246.0,0.530445
610,1577878080000,7246.00446336,7246.0,7246.056374,7246.0,1.015
611,1577878140000,7246.0,7246.0,7246.0785621,7246.0,0.21999999999999997
612,1577878200000,7246.0785621,7246.0785621,7246.0785621,7246.0,0.34
613,1577878260000,7246.0,7246.0785621,7246.0785621,7246.0,0.26
614,1577878380000,7246.08991633,7246.08991633,7246.08991633,7246.08991633,0.025
615,1577878440000,7246.05480353,7246.05480353,7246.05480353,7246.05480353,0.00100352
616,1577878500000,7246.08991633,7246.08991633,7246.08991633,7246.08991633,0.00362773
617,1577878560000,7246.05480353,7246.0,7246.05480404,7246.0,0.875
618,1577878620000,7246.05480404,7246.0,7246.05480404,7246.0,0.6799999999999999
619,1577878680000,7246.05480404,7238.3,7246.0866132,7238.3,5.17544297
620,1577878740000,7238.3,7238.3,7238.3,7238.3,0.01098999
621,1577878800000,7238.3,7238.3261853,7238.3261853,7238.3,1.37647929
622,1577878860000,7238.3,7238.3,7238.3,7238.3,0.034999999999999996
623,1577878920000,7238.3261853,7238.3,7238.3261853,7238.3,0.012792000000000001
624,1577879040000,7238.3,7238.3,7238.3,7238.3,0.20479433000000002
625,1577879100000,7238.318868,7238.318868,7238.318868,7238.3,0.61560923
626,1577879160000,7238.3,7238.318868,7238.318868,7238.3,0.01419313
627,1577879220000,7238.318868,7238.318868,7238.318868,7238.318868,0.00891012
628,1577879280000,7238.3,7229.2,7238.3,7229.1,7.24906904
629,1577879340000,7229.2,7229.2,7229.2,7229.2,0.01163983
630,1577879400000,7229.2,7208.1,7229.2,7208.1,18.55420502
631,1577879520000,7208.1,7208.1,7208.1,7208.1,0.39840366000000005
632,1577879640000,7208.1,7208.1241318,7208.1241318,7208.1,0.29377284
633,1577879700000,7208.1241318,7208.2,7208.2,7208.1241318,1.0102
634,1577879760000,7208.1,7208.1,7208.1,7208.1,0.065
635,1577879820000,7208.1241318,7208.1241318,7208.1241318,7208.1241318,0.05
636,1577879880000,7208.1241318,7208.12286307,7208.1241318,7208.12286307,0.03435157
637,1577879940000,7208.12286307,7208.1,7208.12286307,7208.1,0.70504058
638,1577880000000,7208.12286307,7208.12286307,7208.12286307,7208.12286307,0.01
639,1577880060000,7208.1,7208.1,7208.12286307,7208.1,1.32406187
640,1577880120000,7208.12286307,7208.2,7208.2,7208.12286307,4.9416308
641,1577880180000,7217.7581336,7217.7581336,7217.7581336,7217.7581336,0.025
642,1577880240000,7217.75130265,7217.75130265,7217.75130265,7217.75130265,0.00151151
643,1577880300000,7217.75289898,7217.75130265,7217.75289898,7217.75130265,0.015
644,1577880360000,7217.75130265,7217.75130265,7217.75130265,7217.75130265,0.005
645,1577880420000,7217.75130265,7217.75289898,7217.75289898,7217.75130265,0.06194945
646,1577880480000,7217.748395,7217.748395,7217.748395,7217.748395,0.03849638
647,1577880540000,7217.748395,7217.748395,7217.8,7217.72292865,1.32753503
648,1577880600000,7217.748395,7225.2231675,7225.2231675,7217.748395,0.83035249
649,1577880660000,7224.592765,7224.592765,7224.592765,7224.592765,0.00616166
650,1577880720000,7224.5,7223.6021325,7224.5,7223.6021325,0.88392258
651,1577880780000,7223.6,7223.6,7223.6,7223.6,0.001
652,1577880840000,7223.6,7223.6,7223.6,7223.6,1.27160436
653,1577880900000,7223.0,7220.8,7223.0,7220.8,6.66892351
654,1577880960000,7219.0230618,7219.0230618,7219.0230618,7219.0230618,0.011
655,1577881020000,7219.0,7218.9,7219.0,7218.9,1.89527828
656,1577881080000,7218.8527425,7221.0471698,7221.0471698,7218.8,0.249
657,1577881140000,7221.0471698,7220.8,7221.0471698,7220.7,9.804733780000001
658,1577881200000,7220.8,7223.8,7223.8,7220.8,2.314531
659,1577881260000,7223.8397056,7223.8,7223.8397056,7223.8,6.9430445700000005
660,1577881320000,7223.7,7223.7,7223.7,7223.7,4.04736432
661,1577881380000,7223.6,7223.59638,7223.6,7223.5,0.034629
662,1577881440000,7223.59638,7223.59638,7223.6,7223.59638,1.36445324
663,1577881500000,7223.59638,7223.5,7223.59638,7223.5,1.25141824
664,1577881620000,7223.5,7223.5,7223.5,7223.5,0.08045686
665,1577881740000,7223.58883104,7223.5,7223.58883104,7223.5,0.21387718
666,1577881800000,7223.58883104,7223.56545536,7223.6,7223.56545536,0.37999468999999997
667,1577881860000,7223.5,7223.5,7223.5,7223.5,0.85495418
668,1577881920000,7223.4982719,7223.45326032,7223.5,7223.45326032,0.01
669,1577881980000,7223.45326032,7223.0,7223.45326032,7222.9173736,1.03496715
670,1577882040000,7222.9388876,7222.9388876,7222.9388876,7222.9388876,0.00309695
671,1577882160000,7222.9,7222.9388876,7222.9388876,7222.9,0.01
672,1577882220000,7222.9388876,7223.0,7223.0,7222.9388876,1.18497272
673,1577882280000,7227.6,7227.486295,7227.6,7227.43711847,6.36131122
674,1577882340000,7227.486295,7227.43711847,7227.486295,7227.43711847,0.7581661
675,1577882400000,7227.486295,7230.5493618,7230.5493618,7227.4,16.29173848
676,1577882460000,7230.5493618,7230.5493618,7230.5493618,7230.5493618,0.005
677,1577882580000,7230.5366708,7230.5366708,7230.5366708,7230.5366708,0.03399687
678,1577882640000,7230.5,7230.04135002,7230.5,7230.04135002,6.48754584
679,1577882760000,7230.07508185,7230.0861813,7230.0861813,7230.07508185,0.02210132
680,1577882820000,7230.0861813,7230.0861813,7230.0861813,7230.0861813,0.29668216999999997
681,1577882880000,7230.0,7230.0,7230.0,7230.0,1.70578899
682,1577882940000,7230.0,7230.0,7230.0,7230.0,0.00163336
683,1577883000000,7230.0042432,7230.0042432,7230.0042432,7230.0042432,0.52257944
684,1577883060000,7230.0943008,7230.0042432,7230.0943008,7230.0042432,0.53257944
685,1577883180000,7230.0943008,7234.92096476,7234.94714793,7230.0943008,1.03602496
686,1577883240000,7234.9,7234.9,7234.9,7234.9,0.0033079900000000002
687,1577883300000,7234.92096476,7234.92096476,7234.92096476,7234.92096476,0.01
688,1577883360000,7234.9,7234.94714793,7234.94714793,7234.9,0.025
689,1577883420000,7234.9,7234.94714793,7234.94714793,7234.9,0.205
690,1577883480000,7234.9,7233.77903211,7234.9,7233.77903211,0.9888196600000001
691,1577883540000,7233.77903211,7233.7,7233.77903211,7233.7,0.02
692,1577883600000,7233.7,7233.7,7233.77903211,7233.7,0.04485059
693,1577883660000,7233.77903211,7233.77903211,7233.77903211,7233.77903211,0.7177983
694,1577883720000,7233.7,7233.777135,7233.777135,7233.7,0.84415325
695,1577883780000,7233.777135,7233.78280783,7233.78280783,7233.777135,0.075
696,1577883840000,7233.78280783,7233.7,7233.8,7233.7,1.01289665
697,1577883900000,7233.7851732,7233.7851732,7233.7851732,7233.7851732,3.0
698,1577883960000,7233.7851732,7233.7,7233.8,7233.7,3.045
699,1577884020000,7233.7851732,7233.7851732,7233.7851732,7233.7851732,1.0
700,1577884140000,7233.7,7231.30691312,7233.7,7231.30691312,1.03852269
701,1577884260000,7231.30691312,7231.30691312,7231.3888544,7231.3,0.51472794
702,1577884320000,7231.30691312,7231.30691312,7231.30691312,7231.30691312,0.005014289999999999
703,1577884380000,7231.3888544,7230.09698391,7231.3888544,7230.09698391,2.81193236
704,1577884440000,7230.09701101,7230.09701101,7230.09701101,7230.09701101,0.00088253
705,1577884500000,7230.1,7230.09701101,7230.1,7230.09701101,0.0273298
706,1577884560000,7230.1,7230.1,7230.1,7230.1,0.00686118
707,1577884680000,7230.0,7230.1,7230.1,7230.0,2.05899129
708,1577884740000,7230.09701101,7230.09701101,7230.09701101,7230.09701101,0.00319227
709,1577884860000,7230.0,7230.0,7230.0,7230.0,0.00686118
710,1577884980000,7230.0,7230.0,7230.0,7230.0,0.005
711,1577885040000,7230.0,7230.0,7230.0,7230.0,5.85610699
712,1577885100000,7230.053688,7230.053688,7230.053688,7230.053688,0.015
713,1577885160000,7230.053688,7230.0,7230.053688,7230.0,0.06702807
714,1577885220000,7230.053688,7230.053688,7230.053688,7230.053688,0.0415
715,1577885280000,7230.0,7230.0,7230.0,7230.0,1.4
716,1577885340000,7230.0583663,7230.0,7230.0583663,7230.0,0.42400778
717,1577885400000,7230.0583663,7230.0,7230.0583663,7230.0,0.52
718,1577885460000,7230.0,7230.0583663,7230.0583663,7230.0,0.6356017700000001
719,1577885580000,7230.1,7233.8,7233.8,7230.1,0.14485345
720,1577885640000,7234.8,7234.8,7234.8,7234.8,1.136776
721,1577885700000,7234.82191366,7234.82191366,7234.82191366,7234.82191366,0.005
722,1577885760000,7234.82191366,7234.82191366,7234.82191366,7234.82191366,0.40498006
723,1577885820000,7234.82191366,7235.0,7235.0,7234.82191366,0.80901994
724,1577885880000,7236.8,7241.1,7241.1,7236.8,0.18571068
725,1577885940000,7240.7176706,7240.7176706,7240.7176706,7240.7176706,0.051923
726,1577886060000,7240.7,7240.6,7241.0778202,7240.6,2.031
727,1577886120000,7240.6,7240.6,7240.6,7240.6,11.8
728,1577886180000,7239.2,7238.8,7239.2,7238.8,0.876
729,1577886240000,7239.0,7239.0,7239.1,7239.0,2.05171472
730,1577886300000,7239.0,7239.0,7239.0,7239.0,0.1661204
731,1577886360000,7238.98526332,7239.0,7239.0,7238.98526332,0.01
732,1577886480000,7239.0,7239.0,7239.0,7239.0,0.0196
733,1577886540000,7239.0,7239.1870348,7239.1870348,7239.0,14.1757665
734,1577886660000,7239.1,7239.1,7239.1,7239.1,1.8
735,1577886720000,7238.4667356,7238.4667356,7238.4667356,7238.4667356,0.005
736,1577886780000,7238.42418866,7236.7,7238.42418866,7236.7,6.10023907
737,1577886840000,7236.7,7237.6,7237.6,7236.4,6.1939642
738,1577886900000,7237.677199,7237.677199,7237.677199,7237.677199,0.13
739,1577886960000,7237.677199,7237.6,7237.677199,7237.6,1.92200838
740,1577887020000,7237.6,7234.4,7237.6,7234.4,1.94276601
741,1577887080000,7234.5,7234.49062598,7234.5,7234.49062598,0.026548699999999998
742,1577887140000,7234.49062598,7234.4,7234.49062598,7234.4,0.04946535
743,1577887200000,7234.4,7234.0,7234.4,7234.0,5.56809587
744,1577887260000,7233.0522348,7233.0,7233.0522348,7233.0,0.42232335
745,1577887320000,7233.04586992,7233.04586992,7233.04586992,7233.04586992,0.00317324
746,1577887380000,7233.0,7233.0233776,7233.0233776,7233.0,2.07996443
747,1577887440000,7233.0,7230.5,7233.0,7230.1,4.60405036
748,1577887500000,7230.5,7230.5,7230.57801928,7230.5,0.10500000000000001
749,1577887560000,7230.502784,7230.502784,7230.502784,7230.502784,0.004999999999999999
750,1577887620000,7230.5,7230.5,7230.5,7230.5,0.1
751,1577887680000,7230.502784,7226.6,7230.502784,7226.6,2.52432318
752,1577887740000,7226.6,7226.6,7226.6,7226.6,0.00789142
753,1577887800000,7226.6,7226.6,7226.6,7226.6,0.00141199
754,1577887860000,7226.9,7226.9,7226.9,7226.9,0.00683644
755,1577887920000,7226.90356514,7226.9,7226.90356514,7226.9,0.08499999999999999
756,1577887980000,7226.9,7227.0,7227.0,7226.9,0.235
757,1577888040000,7227.0,7227.0,7227.0,7227.0,0.03827315
758,1577888100000,7226.9,7226.9,7226.9,7226.9,0.11936676
759,1577888160000,7229.0,7231.4560286,7231.4560286,7229.0,0.025
760,1577888220000,7231.4,7231.8,7231.8,7231.4,0.27798085
761,1577888280000,7231.8,7231.8,7231.8,7231.8,0.01
762,1577888340000,7232.0,7232.0,7232.0,7232.0,0.005
763,1577888400000,7234.8,7232.8,7234.8,7232.8,0.03
764,1577888460000,7234.1,7239.117927,7239.117927,7234.1,1.38098968
765,1577888520000,7239.117927,7243.5,7243.5,7239.1,3.2
766,1577888580000,7241.5,7243.5478115,7243.5478115,7241.5,0.34680123
767,1577888640000,7242.2442223,7242.2,7242.2442223,7242.2,1.84808045
768,1577888700000,7241.1,7241.1,7241.1,7241.1,0.00120021
769,1577888760000,7241.1172418,7241.1172418,7241.2,7241.1172418,1.41732839
770,1577888820000,7241.1172418,7241.1,7241.2,7241.1,5.68589976
771,1577888880000,7241.1348979,7241.1348979,7241.1348979,7241.1,0.01589964
772,1577888940000,7241.1,7241.1,7241.1343609,7241.1,0.021998
773,1577889000000,7241.12247201,7244.0,7244.1960371,7241.12247201,2.04704268
774,1577889060000,7243.5,7243.5,7243.5,7243.5,0.015
775,1577889120000,7243.48714857,7243.5,7243.5,7243.48714857,0.027761090000000002
776,1577889180000,7243.4,7243.4,7243.4,7243.4,0.28
777,1577889240000,7243.4097248,7243.4097248,7243.4097248,7243.4097248,0.01
778,1577889300000,7243.4,7243.4,7243.4,7243.4,0.00256371
779,1577889360000,7243.589824,7243.589824,7243.589824,7243.589824,0.060000000000000005
780,1577889420000,7243.589824,7243.50114558,7243.589824,7243.50114558,0.030000000000000002
781,1577889480000,7243.589824,7243.50116203,7243.589824,7243.5,0.7903211299999999
782,1577889600000,7243.5,7243.5,7243.50114558,7243.5,1.68748036
783,1577889660000,7243.50114558,7243.5,7243.50114558,7243.5,0.605
784,1577889720000,7243.5158622,7243.5158622,7243.5158622,7243.5158622,0.1981
785,1577889780000,7243.50114558,7243.5,7243.50114558,7243.5,1.0769
786,1577889840000,7243.55657547,7243.55657547,7243.55657547,7243.55657547,0.63609837
787,1577889960000,7243.55657547,7243.5,7243.55657547,7243.5,0.015
788,1577890020000,7243.55657547,7243.5,7243.55657547,7243.5,0.027
789,1577890080000,7243.5,7243.5,7243.5,7243.5,0.0589287
790,1577890140000,7243.5,7243.5,7243.594352,7243.5,1.692544
791,1577890200000,7243.5,7243.5,7243.5,7243.5,0.00244246
792,1577890260000,7243.5,7243.5,7243.5,7243.5,1.8
793,1577890320000,7242.0,7242.0,7242.1,7242.0,2.525
794,1577890380000,7242.0,7242.096682,7242.096682,7242.0,1.44
795,1577890440000,7242.0,7240.0,7242.0,7240.0,1.815
796,1577890500000,7240.0,7240.026843,7240.026843,7240.0,0.02072433
797,1577890560000,7240.026843,7240.0,7240.026843,7240.0,0.061048
798,1577890620000,7240.026843,7240.0,7240.026843,7240.0,2.2943397500000002
799,1577890680000,7235.8,7235.8,7235.8,7235.8,2.56
800,1577890800000,7235.88968888,7235.81555525,7235.88968888,7235.8,2.06992078
801,1577890860000,7235.88968888,7235.8,7235.88968888,7235.8,0.53133907
802,1577890920000,7235.8,7236.0,7236.0,7235.8,2.91957811
803,1577890980000,7236.03974436,7236.04421328,7236.04421328,7236.0,0.6181049700000001
